
-21.43, -1.45
-26.36, -3.02
-19.77, -2.27
-38.74, -5.50
-34.24, -7.06
-26.25, -5.36
-14.73, -4.52
-9.17, -2.57
0.07, -0.83
-0.43, -0.68
7.88, 0.21
30.71, 2.31
23.60, 1.81
23.78, 2.22
31.70, 4.42
24.09, 3.35
18.07, 2.51
13.86, 1.20
10.40, 0.90
7.33, 0.61
5.81, 0.50
4.51, 0.39
3.54, 1.03
2.66, 0.06
0.74, 1.47
0.56, 1.10
1.20, -0.66
0.90, -0.49
0.83, -0.35
2.17, -0.28
8.01, 0.51
8.56, 0.39
6.42, 0.29
12.90, 0.22
34.17, 2.34
30.03, 1.75
28.00, 1.32
21.20, 0.99
23.52, 0.74
34.35, -0.98
23.38, -0.71
22.45, -0.58
17.56, -0.46
12.02, 0.44
-9.98, 0.33
-12.97, -0.50
-9.73, -0.38
-12.41, 0.48
-9.31, 0.36
-40.05, -4.11
-46.13, -5.67
-37.68, -4.25
-28.26, -3.19
-25.34, -2.44
-19.74, -2.42
-14.60, -1.76
-10.75, -0.53
-8.46, -0.50
-4.47, -0.95
-3.93, -0.14
-1.83, -0.16
-1.55, -0.17
-1.16, -0.13
-0.87, -0.09
-0.84, -0.12
-0.63, -0.09
-0.47, -0.07
-0.92, 0.15
-0.31, 0.22
-9.59, 0.16
-7.19, 0.12
-10.35, -0.86
-29.56, -2.08
-23.42, -1.75
-22.11, -2.09
-32.58, -5.27
-40.52, -9.26
-29.86, -8.14
-29.70, -7.95
-22.23, -5.45
-14.04, -4.22
-6.28, -1.56
7.92, 0.65
5.94, 0.49
14.58, 1.94
39.79, 4.42
29.84, 3.32
28.98, 3.13
35.89, 4.09
27.32, 3.23
23.39, 3.77
21.29, 4.25
17.64, 3.66
14.48, 2.75
10.86, 2.06
8.14, 1.54
6.11, 1.87
4.58, 1.40
3.44, 1.05
2.58, 0.79
1.93, 0.59
1.45, 0.44
1.09, 2.94
-0.72, 13.66
-0.54, 10.24
-2.57, 24.72
-1.46, 20.72
-0.94, 28.01
-0.70, 21.00
-1.31, 19.77
0.61, 21.31
0.31, 16.30
0.24, 9.48
0.18, 5.61
-0.01, 1.73
-0.01, 1.30
1.32, -15.64
0.99, -11.73
0.74, -13.08
0.56, -22.39
1.75, -24.60
0.53, -23.12
0.80, -21.34
0.60, -16.00
0.32, -12.06
0.24, -8.32
0.45, -6.14
0.20, -3.93
0.29, -2.90
0.35, -2.13
0.26, -2.31
0.20, -1.73
0.15, -2.01
0.11, -1.51
0.08, -1.84
0.06, -3.28
0.05, -2.46
0.27, -22.44
-0.44, -22.25
-0.71, -22.65
-0.09, -35.98
-0.07, -26.98
-0.65, -22.07
0.58, -29.96
2.78, -36.79
2.09, -27.59
3.77, -21.67
-17.64, -28.76
-16.88, -32.36
5.91, -1.18
5.14, 2.31
2.09, 72.28
-0.07, 71.26
-0.05, 53.45
-0.95, 44.45
-0.09, 33.26
-0.88, 25.38
-0.49, 20.45
-0.86, 17.39
-2.64, 22.65
